13.0078125	-12.609375
-7.234375	6.8984375
-8.703125	8.3203125
-8.0703125	7.7734375
7.03125	-6.8125
-8.1796875	7.8359375
-6.25	6.0703125
-8.4921875	8.1640625
-8.5859375	8.21875
16.25	-15.734375
13.984375	-13.546875
-7.5390625	7.2578125
