12.9765625	-12.5234375
-7.7421875	7.4921875
-7.6484375	7.2578125
-7.1796875	6.9375
-8.46875	8.1328125
-7.8046875	7.3984375
7.8671875	-7.640625
8.8671875	-8.5
15.9453125	-15.375
-7.71875	7.375
-9.1484375	8.703125
2.3671875	-2.21875
